sido_name,district,category_large,category_middle,store_name,latitude,longitude,store_category
광주광역시,서구,수리·개인,자동차 수리·세차,에스케이정비센터,35.1280036704182,126.8437997462,other
광주광역시,서구,수리·개인,컴퓨터 수리,SAE테크,35.1670680787189,126.87431705783,other
광주광역시,동구,소매,의약·화장품 소매,은혜샵,35.1322210622855,126.929471985889,retail
광주광역시,서구,부동산,부동산 서비스,동경이코노미,35.153138689397,126.889319084177,other
광주광역시,광산구,음식,기타 간이,형기네깐풍기,35.1862221449369,126.836738565036,food
광주광역시,동구,소매,섬유·의복·신발 소매,제일상회,35.15438719196,126.917775491571,retail
광주광역시,북구,시설관리·임대,운송장비 대여,케이엠모터스,35.1881524908767,126.905993416801,other
광주광역시,남구,수리·개인,자동차 수리·세차,커민스광주,35.111048542339,126.883452681293,other
광주광역시,북구,시설관리·임대,청소·방제,한마음클린,35.1759821669511,126.850239856426,other
광주광역시,동구,음식,비알코올,복다방,35.1327173511118,126.930404183424,food
광주광역시,북구,부동산,부동산 서비스,굿모닝공인중개사무소,35.1888874566452,126.926008396954,other
광주광역시,서구,소매,종합 소매,씨유광주엠,35.113423871481,126.854478927615,retail
광주광역시,동구,시설관리·임대,가정용품 대여,듀오웨딩,35.1490721237191,126.922258335796,other
광주광역시,서구,소매,섬유·의복·신발 소매,롯데아울렛스튜디오톰보이,35.1336461673508,126.87482926958,retail
광주광역시,서구,음식,한식,누리한식,35.1489763811864,126.864632679079,food
광주광역시,서구,소매,종합 소매,다담리테일,35.1425429552889,126.884241781971,retail
광주광역시,광산구,소매,종합 소매,다이소광주호남대점,35.1511737659237,126.772936882336,retail
광주광역시,광산구,수리·개인,이용·미용,르미에르,35.1850189828112,126.8271013423,other
광주광역시,동구,소매,애완동물·용품 소매,모베럴플러스,35.1606772754946,126.915727660237,retail
광주광역시,광산구,소매,종합 소매,마을슈퍼,35.2496804766321,126.744808563459,retail
광주광역시,서구,소매,안경·정밀기기 소매,아이디어안경,35.1712146781272,126.866231438303,retail
광주광역시,서구,소매,가전·통신 소매,컴퓨터매니아,35.1577463295582,126.88157517298,retail
광주광역시,북구,소매,가전·통신 소매,정도통신,35.2224487028551,126.851703302176,retail
광주광역시,북구,시설관리·임대,여행사·보조,여행매니아,35.1834979865959,126.901574287161,other
광주광역시,광산구,시설관리·임대,여행사·보조,투어비젼여행사주,35.1409082690431,126.793649760926,other
광주광역시,서구,교육,기타 교육,프라임짐,35.1389070308075,126.871869510219,other
광주광역시,북구,수리·개인,자동차 수리·세차,그린카서비스,35.1715111067254,126.903015780006,other
광주광역시,광산구,소매,종합 소매,씨유선운이지점,35.1467534091894,126.775791406636,retail
광주광역시,북구,음식,기타 간이,덩킨앤떵집,35.1636158300683,126.903793488186,food
광주광역시,북구,수리·개인,세탁,대성세탁,35.1556254965425,126.909937997292,other
광주광역시,동구,수리·개인,이용·미용,건강피부미용실,35.1323588846984,126.934124002039,other
광주광역시,남구,음식,한식,등촌,35.1027098465801,126.892052524774,food
광주광역시,북구,과학·기술,전문 디자인,공공예술연구소커먼즈COMMONS,35.1634714295516,126.903563158227,other
광주광역시,광산구,수리·개인,이용·미용,선녀&나무꾼,35.182447175317,126.818916657426,other
광주광역시,광산구,부동산,부동산 서비스,우산공인중개사사무소,35.1518241177217,126.810435307062,other
광주광역시,동구,교육,기타 교육,뷰티산업협회협동조합,35.1497923814123,126.920973651211,other
광주광역시,북구,음식,한식,말바우먹거리,35.1721549744423,126.920776381279,food
광주광역시,북구,음식,비알코올,WHIM[S]윔즈,35.1664193654423,126.904185343665,food
광주광역시,동구,소매,오락용품 소매,월드낚시,35.1212703932667,126.931050211478,retail
광주광역시,광산구,음식,기타 간이,60계치킨광주,35.1793542613334,126.806441177899,food
광주광역시,광산구,과학·기술,기술 서비스,가도엔지니어링건축사사무소,35.1942373763403,126.845276198899,other
광주광역시,동구,음식,한식,밀락원,35.1497638008963,126.918647116377,food
광주광역시,북구,음식,주점,광주한신포차,35.1786697950708,126.894521103934,food
광주광역시,북구,음식,한식,이모네오리탕,35.1770727875673,126.929543048836,food
광주광역시,광산구,예술·스포츠,유원지·오락,준노래연습장,35.1780291238854,126.824075200878,other
광주광역시,서구,보건의료,의원,모앤미라클의원,35.1512270904894,126.854532374688,other
광주광역시,북구,소매,식료품 소매,착한고기광명,35.171704660784,126.921336660324,retail
광주광역시,광산구,부동산,부동산 서비스,해오름공인중개사,35.2124851665122,126.848778038972,other
광주광역시,북구,교육,일반 교육,문쌤영어학원,35.2065448926602,126.863647668046,other
광주광역시,동구,음식,주점,업소명없음,35.1323822645555,126.944843646929,food
광주광역시,동구,과학·기술,법무관련,법무법인일이삼,35.1501334826415,126.933637780794,other
광주광역시,서구,음식,서양식,부엉이돈가스광주,35.1336461673508,126.87482926958,food
광주광역시,광산구,수리·개인,자동차 수리·세차,고려모터스,35.1415128044079,126.773797678967,other
광주광역시,광산구,부동산,부동산 서비스,일등공인중개사사무소,35.1412505343864,126.798861161718,other
광주광역시,광산구,수리·개인,세탁,화이트크리닝,35.1669520121484,126.812430886765,other
광주광역시,광산구,소매,가전·통신 소매,두승테크,35.1670264394761,126.813934517431,retail
광주광역시,서구,교육,기타 교육,제이에스바우처아카데미,35.1588245003571,126.861323698058,other
광주광역시,남구,보건의료,의원,지본한의원,35.1254036979737,126.911123242015,other
광주광역시,남구,소매,중고 상품 소매,무등중고가전,35.1366511437325,126.897702515513,retail
광주광역시,동구,과학·기술,인쇄·제품제작,이노프린팅,35.1444011963288,126.91938768618,other
광주광역시,서구,소매,섬유·의복·신발 소매,무드온,35.1712941055771,126.864705472297,retail
광주광역시,광산구,예술·스포츠,스포츠 서비스,더원볼링,35.1368836771598,126.796304313728,other
광주광역시,서구,음식,기타 간이,와플대학광주화정캠퍼스,35.1428859396541,126.875616185545,food
광주광역시,서구,소매,종합 소매,GS25광주,35.1309869355217,126.858265883358,retail
광주광역시,광산구,소매,철물·건설자재 소매,갑동종합철물,35.1794001063097,126.831054458432,retail
광주광역시,북구,과학·기술,전문 디자인,디자인뚝딱,35.2245306532134,126.851567701786,other
광주광역시,광산구,소매,자동차 부품 소매,조이카,35.1902497622729,126.856988207841,retail
광주광역시,북구,수리·개인,자동차 수리·세차,승리카인테리어,35.1644336309534,126.900774037198,other
광주광역시,광산구,소매,섬유·의복·신발 소매,지엔코광주주,35.1898130637857,126.820141024691,retail
광주광역시,동구,소매,섬유·의복·신발 소매,치마자락,35.132763112517,126.931622044329,retail
광주광역시,북구,과학·기술,본사·경영 컨설팅,태경플러스,35.2056000374187,126.865043942603,other
광주광역시,광산구,소매,종합 소매,우리닭집아시아마트,35.1374524348033,126.796840558307,retail
광주광역시,서구,과학·기술,인쇄·제품제작,태일기획,35.1292460495504,126.835842973362,other
광주광역시,서구,과학·기술,회계·세무,세무사박종철사무실,35.1460829542954,126.872900780108,other
광주광역시,광산구,소매,담배 소매,광주전자담배고스트,35.1903839753466,126.828462452345,retail
광주광역시,광산구,음식,한식,진우네한우곱창,35.2160989689764,126.848288073527,food
광주광역시,북구,숙박,기타 숙박,금호고시원,35.1778001086315,126.899978350863,accommodation
광주광역시,서구,교육,기타 교육,빛고을전기학원,35.1296734569969,126.886311695608,other
광주광역시,서구,음식,기타 간이,김범안기능장빵제작소,35.1603920045284,126.886477509768,food
광주광역시,서구,음식,주점,훈613,35.1493731929101,126.856971966513,food
광주광역시,서구,소매,의약·화장품 소매,종원종로약국,35.1291893196285,126.854966551783,retail
광주광역시,동구,소매,섬유·의복·신발 소매,디아망,35.1462109092926,126.916401007952,retail
광주광역시,북구,소매,섬유·의복·신발 소매,보이빙글,35.2068319747685,126.879362456335,retail
광주광역시,서구,소매,가구 소매,베르디아,35.1577463295582,126.88157517298,retail
광주광역시,광산구,소매,식료품 소매,닭치고첨단닭집,35.2204761363228,126.825686148413,retail
광주광역시,북구,소매,가전·통신 소매,LG한라산판매,35.1627223513743,126.928150486759,retail
광주광역시,북구,부동산,부동산 서비스,에이치디비,35.2226889865775,126.849209462821,other
광주광역시,동구,소매,의약·화장품 소매,레인보우,35.1481740139836,126.913743259123,retail
광주광역시,광산구,음식,동남아시아,케이피라인2,35.1412869345344,126.799069562863,food
광주광역시,광산구,교육,기타 교육,장현경펜싱클럽,35.1905378722377,126.816614906479,other
광주광역시,남구,음식,기타 간이,제일떡집,35.1359635147076,126.894674966589,food
광주광역시,북구,시설관리·임대,사무 지원,세명복사,35.1709621269488,126.904081220015,other
광주광역시,북구,과학·기술,기술 서비스,반석건축사사무소,35.1806382933527,126.888414516788,other
광주광역시,동구,과학·기술,인쇄·제품제작,디자인인컴,35.1439954449538,126.91917958829,other
광주광역시,서구,과학·기술,법무관련,로건행정사,35.1546160507454,126.854405617778,other
광주광역시,동구,음식,비알코올,브리앙뜨,35.1553797496129,126.919354908087,food
광주광역시,북구,부동산,부동산 서비스,용두1공인중개사사무소,35.221241315445,126.876133820933,other
광주광역시,서구,교육,기타 교육,메이킹로봇코딩학원,35.1407552661004,126.881149887988,other
광주광역시,북구,수리·개인,가전제품 수리,웨스,35.1672061585077,126.935347255114,other
광주광역시,서구,음식,한식,굿족발,35.1535356700241,126.880242342463,food
광주광역시,북구,과학·기술,기술 서비스,엘아이디,35.155352562812,126.906601867503,other
광주광역시,서구,교육,기타 교육,협동조합산림문화연구소,35.1226877870956,126.860342754453,other
광주광역시,남구,소매,섬유·의복·신발 소매,주일사,35.1406285625884,126.890159004698,retail
광주광역시,광산구,음식,한식,홍주가,35.1347570814072,126.796671696873,food
